54,53
b1,mochit bts,1,13.802359, 100.553859
b2,saphankwai bts,1,13.793586, 100.549696
b3,aree bts,1,13.779686, 100.544696
b4,sanampao bts,1,13.772267, 100.542035
b5,victorymonument bts,1,13.762492, 100.536993
b6,payatai bts,1,13.756719, 100.533753
b7,,0,13.753176, 100.531843
b8,ratchatewi bts,1,13.751613, 100.531564
b9,,0,13.746631, 100.530856
b10,,0,13.746214, 100.531146
b11,siam bts,1,13.745506, 100.534600
b12,chitlom bts,1,13.744047, 100.543097
b13,pleonchit bts,1,13.743057, 100.548870
b14,,0,13.742369, 100.552442
b15,,0,13.741592, 100.553995
b16,nana bts,1,13.740467, 100.555532
b17,asoke bts,1,13.736970, 100.561048
b18,phrompong bts,1,13.730321, 100.569791
b19,thonglor bts,1,13.724234, 100.578546
b20,eakamai bts,1,13.719398, 100.585305
b21,phrakanong bts,1,13.715125, 100.591270
b22,,0,13.709392, 100.599188
b23,onnuch bts,1,13.705494, 100.601119
b24,bangchark bts,1,13.696592, 100.605496
b25,punwithi bts,1,13.689295, 100.609037
b26,,0,13.686252, 100.610324
b27,,0,13.683249, 100.610517
b28,udomsuk bts,1,13.679872, 100.609573
b29,bangna bts,1,13.668249, 100.604767
b30,baring bts,1,13.661160, 100.601870
b31,nationalstadium bts,1,13.746465, 100.529257
b32,,0,13.744464, 100.540244
b33,ratchadumri bts,1,13.739316, 100.539493
b34,,0,13.735105, 100.538827
b35,,0,13.729936, 100.536853
b36,saladang bts,1,13.728477, 100.534171
b37,,0,13.726247, 100.528420
b38,chongnontri bts,1,13.723620, 100.529558
b39,,0,13.721869, 100.530266
b40,surasak bts,1,13.719138, 100.521554
b41,,0,13.718367, 100.517112
b42,sapantaksin bts,1,13.718711, 100.514151
b43,,0,13.720827, 100.505858
b44,krungthonburi bts,1,13.720827, 100.505858
b45,wongwainyai bts,1,13.720973, 100.495258
b46,ponimit bts,1,13.719201, 100.486052
b47,talatplu bts,1,13.714198, 100.476654
b48,,0,13.712405, 100.473113
b49,,0,13.712447, 100.471075
b50,wuthakard bts,1,13.713031, 100.468736
b51,,0,13.714386, 100.465646
b52,,0,13.714386, 100.465646
b53,,0,13.717366, 100.458586
b54,bangwha bts,1,13.720660, 100.457771
b1,b2
b2,b3
b3,b4
b4,b5
b5,b6
b6,b7
b7,b8
b8,b9
b9,b10
b10,b11
b11,b12
b12,b13
b13,b14
b14,b15
b15,b16
b16,b17
b17,b18
b18,b19
b19,b20
b20,b21
b21,b22
b22,b23
b23,b24
b24,b25
b25,b26
b26,b27
b27,b28
b28,b29
b29,b30
b31,b11
b11,b32
b32,b33
b33,b34
b34,b35
b35,b36
b36,b37
b37,b38
b38,b39
b39,b40
b40,b41
b41,b42
b42,b43
b43,b44
b44,b45
b45,b46
b46,b47
b47,b48
b48,b49
b49,b50
b50,b51
b51,b52
b52,b53
b53,b54
